   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   3.9300000e-02  -1.9800000e-02   9.0300000e-02   1.9400000e-02  -2.3700000e-02   2.3000000e-03   4.4880000e-01   1.7670000e-01  -2.1000000e-01
   0.0000000e+00   3.8900000e-02  -1.9300000e-02   9.0600000e-02   2.9500000e-02   2.2000000e-03  -2.6200000e-02   3.8850000e-01   3.5080000e-01  -1.1650000e-01
   0.0000000e+00   3.8700000e-02  -1.9000000e-02   9.0400000e-02   3.3100000e-02  -3.5400000e-02   1.0900000e-02   3.1660000e-01   4.2890000e-01  -3.8400000e-02
   0.0000000e+00   3.9900000e-02  -1.9300000e-02   9.0200000e-02   3.6500000e-02  -1.4200000e-02   8.4000000e-03   3.8600000e-01   1.4500000e-01  -1.2300000e-01
   0.0000000e+00   4.1100000e-02  -1.6900000e-02   8.9600000e-02   4.4500000e-02   5.3000000e-02   2.0800000e-02   3.4190000e-01   2.6200000e-01  -6.4600000e-02
   0.0000000e+00   4.2200000e-02  -1.5700000e-02   8.9400000e-02   2.4600000e-02  -2.3800000e-02   2.3100000e-02   2.8170000e-01   3.8770000e-01  -1.3940000e-01
   0.0000000e+00   4.3800000e-02  -1.5400000e-02   8.9400000e-02   4.0500000e-02   3.9000000e-03   3.2000000e-02   3.1610000e-01   2.4680000e-01  -1.9010000e-01
   0.0000000e+00   4.4900000e-02  -1.3700000e-02   8.8800000e-02   4.0700000e-02   2.8100000e-02  -1.3700000e-02   3.8780000e-01  -2.5200000e-02  -2.5100000e-02
   0.0000000e+00   4.4200000e-02  -1.0600000e-02   8.8700000e-02   3.2500000e-02   8.5800000e-02  -2.5200000e-02   3.6270000e-01   2.6580000e-01  -4.1000000e-02
   0.0000000e+00   4.3500000e-02  -4.8000000e-03   8.8900000e-02   2.3600000e-02   1.1850000e-01  -1.9700000e-02   4.2390000e-01   3.1240000e-01  -1.3210000e-01
   0.0000000e+00   4.3600000e-02   2.5000000e-03   8.8900000e-02   3.1400000e-02   1.4950000e-01  -1.2000000e-03   4.8080000e-01   3.3000000e-01  -2.9320000e-01
   0.0000000e+00   4.4300000e-02   1.0700000e-02   8.8500000e-02   4.8600000e-02   1.9370000e-01   1.7900000e-02   4.1740000e-01   4.3890000e-01  -4.0220000e-01
   0.0000000e+00   4.6200000e-02   2.5000000e-02   8.6400000e-02   8.9600000e-02   3.2520000e-01   1.8600000e-02   4.5290000e-01   1.1220000e-01  -6.0410000e-01
   0.0000000e+00   4.6300000e-02   4.1800000e-02   8.3400000e-02   8.8000000e-02   3.1010000e-01  -2.4800000e-02   4.2620000e-01   1.0100000e-02  -7.1530000e-01
   0.0000000e+00   4.5200000e-02   5.1300000e-02   8.1500000e-02   5.0100000e-02   5.1200000e-02  -6.0000000e-03   3.3250000e-01   4.9240000e-01  -9.0470000e-01
   0.0000000e+00   4.5900000e-02   5.4200000e-02   8.0200000e-02   6.5500000e-02   4.7900000e-02   3.6000000e-03   3.9470000e-01   2.5010000e-01  -7.0010000e-01
   0.0000000e+00   4.7300000e-02   6.0600000e-02   7.9500000e-02   2.8500000e-02   2.0130000e-01   3.3500000e-02   4.0070000e-01   2.9100000e-01  -5.2190000e-01
   0.0000000e+00   4.8900000e-02   7.2900000e-02   7.9500000e-02   3.1200000e-02   2.9760000e-01   3.9900000e-02   4.3140000e-01   2.6190000e-01  -9.0840000e-01
   0.0000000e+00   4.9800000e-02   8.7400000e-02   7.9700000e-02   1.6800000e-02   3.0010000e-01  -1.0300000e-02   4.0420000e-01   2.4920000e-01  -1.0668000e+00
   0.0000000e+00   5.1000000e-02   1.0160000e-01   8.0500000e-02   1.7700000e-02   2.8950000e-01   4.7900000e-02   3.8720000e-01   4.0300000e-01  -1.3162000e+00
   0.0000000e+00   5.3100000e-02   1.1370000e-01   8.1200000e-02   1.0400000e-02   2.3670000e-01   2.6900000e-02   5.5060000e-01   2.5160000e-01  -1.4003000e+00
